Fecha,precio_promedio_kg,variedad
2022-03-14,1.51,Papa Color
2022-03-14,1.58,Papa Huamantanga
2022-03-14,1.33,Papa Huayro
2022-03-14,1.24,Papa Negra Andina
2022-03-14,1.5,Papa Peruanita
2022-03-14,1.63,Papa Unica
2022-03-14,1.13,Papa Yungay
2022-03-15,2.1,Papa Amarilla
2022-03-15,1.11,Papa Blanca
2022-03-15,1.4,Papa Canchan
2022-03-15,1.49,Papa Color
2022-03-15,1.6,Papa Huamantanga
2022-03-15,1.28,Papa Huayro
2022-03-15,1.25,Papa Negra Andina
2022-03-15,1.5,Papa Peruanita
2022-03-15,1.58,Papa Unica
2022-03-15,1.11,Papa Yungay
2022-03-16,2.13,Papa Amarilla
2022-03-16,1.13,Papa Blanca
2022-03-16,1.4,Papa Canchan
2022-03-16,1.5,Papa Color
2022-03-16,1.58,Papa Huamantanga
2022-03-16,1.3,Papa Huayro
2022-03-16,1.28,Papa Negra Andina
2022-03-16,1.51,Papa Peruanita
2022-03-16,1.59,Papa Unica
2022-03-16,1.13,Papa Yungay
2022-03-17,1.93,Papa Amarilla
2022-03-17,1.1,Papa Blanca
2022-03-17,1.33,Papa Canchan
2022-03-17,1.56,Papa Color
2022-03-17,1.6,Papa Huamantanga
2022-03-17,1.38,Papa Huayro
2022-03-17,1.25,Papa Negra Andina
2022-03-17,1.53,Papa Peruanita
2022-03-17,1.79,Papa Unica
2022-03-17,1.1,Papa Yungay
2022-03-18,1.88,Papa Amarilla
2022-03-18,1.13,Papa Blanca
2022-03-18,1.3,Papa Canchan
2022-03-18,1.5,Papa Color
2022-03-18,1.5,Papa Huamantanga
2022-03-18,1.33,Papa Huayro
2022-03-18,1.24,Papa Negra Andina
2022-03-18,1.5,Papa Peruanita
2022-03-18,1.7,Papa Unica
2022-03-18,1.13,Papa Yungay
2022-03-19,1.83,Papa Amarilla
2022-03-19,1.13,Papa Blanca
2022-03-19,1.28,Papa Canchan
2022-03-19,1.53,Papa Color
2022-03-19,1.49,Papa Huamantanga
2022-03-19,1.33,Papa Huayro
2022-03-19,1.24,Papa Negra Andina
2022-03-19,1.5,Papa Peruanita
2022-03-19,1.78,Papa Unica
2022-03-19,1.13,Papa Yungay
2022-03-20,1.83,Papa Amarilla
2022-03-20,1.13,Papa Blanca
2022-03-20,1.28,Papa Canchan
2022-03-20,1.53,Papa Color
2022-03-20,1.49,Papa Huamantanga
2022-03-20,1.33,Papa Huayro
2022-03-20,1.24,Papa Negra Andina
2022-03-20,1.5,Papa Peruanita
2022-03-20,1.78,Papa Unica
2022-03-20,1.13,Papa Yungay
2022-03-21,1.83,Papa Amarilla
2022-03-21,1.13,Papa Blanca
2022-03-21,1.3,Papa Canchan
2022-03-21,1.55,Papa Color
2022-03-21,1.53,Papa Huamantanga
2022-03-21,1.3,Papa Huayro
2022-03-21,1.25,Papa Negra Andina
2022-03-21,1.5,Papa Peruanita
2022-03-21,1.79,Papa Unica
2022-03-21,1.13,Papa Yungay
2022-03-22,1.78,Papa Amarilla
2022-03-22,1.11,Papa Blanca
2022-03-22,1.3,Papa Canchan
2022-03-22,1.54,Papa Color
2022-03-22,1.58,Papa Huamantanga
2022-03-22,1.29,Papa Huayro
2022-03-22,1.24,Papa Negra Andina
2022-03-22,1.48,Papa Peruanita
2022-03-22,1.78,Papa Unica
2022-03-22,1.11,Papa Yungay
2022-03-23,1.8,Papa Amarilla
2022-03-23,1.13,Papa Blanca
2022-03-23,1.3,Papa Canchan
2022-03-23,1.55,Papa Color
2022-03-23,1.6,Papa Huamantanga
2022-03-23,1.3,Papa Huayro
2022-03-23,1.26,Papa Negra Andina
2022-03-23,1.5,Papa Peruanita
2022-03-23,1.8,Papa Unica
2022-03-23,1.13,Papa Yungay
2022-03-24,1.78,Papa Amarilla
2022-03-24,1.11,Papa Blanca
2022-03-24,1.33,Papa Canchan
2022-03-24,1.53,Papa Color
2022-03-24,1.53,Papa Huamantanga
2022-03-24,1.28,Papa Huayro
2022-03-24,1.16,Papa Negra Andina
2022-03-24,1.48,Papa Peruanita
2022-03-24,1.73,Papa Unica
2022-03-24,1.11,Papa Yungay
2022-03-25,1.78,Papa Amarilla
2022-03-25,1.1,Papa Blanca
2022-03-25,1.29,Papa Canchan
2022-03-25,1.5,Papa Color
2022-03-25,1.5,Papa Huamantanga
2022-03-25,1.28,Papa Huayro
2022-03-25,1.18,Papa Negra Andina
2022-03-25,1.39,Papa Peruanita
2022-03-25,1.7,Papa Unica
2022-03-25,1.1,Papa Yungay
2022-03-26,1.68,Papa Amarilla
2022-03-26,1.13,Papa Blanca
2022-03-26,1.23,Papa Canchan
2022-03-26,1.38,Papa Color
2022-03-26,1.43,Papa Huamantanga
2022-03-26,1.23,Papa Huayro
2022-03-26,1.28,Papa Negra Andina
2022-03-26,1.38,Papa Peruanita
2022-03-26,1.53,Papa Unica
2022-03-26,1.13,Papa Yungay
2022-03-27,1.68,Papa Amarilla
2022-03-27,1.13,Papa Blanca
2022-03-27,1.23,Papa Canchan
2022-03-27,1.38,Papa Color
2022-03-27,1.43,Papa Huamantanga
2022-03-27,1.23,Papa Huayro
2022-03-27,1.28,Papa Negra Andina
2022-03-27,1.38,Papa Peruanita
2022-03-27,1.53,Papa Unica
2022-03-27,1.13,Papa Yungay
2022-03-28,1.58,Papa Amarilla
2022-03-28,1.13,Papa Blanca
2022-03-28,1.18,Papa Canchan
2022-03-28,1.4,Papa Color
2022-03-28,1.5,Papa Huamantanga
2022-03-28,1.38,Papa Huayro
2022-03-28,1.24,Papa Negra Andina
2022-03-28,1.28,Papa Peruanita
2022-03-28,1.63,Papa Unica
2022-03-28,1.13,Papa Yungay
2022-03-29,1.61,Papa Amarilla
2022-03-29,1.11,Papa Blanca
2022-03-29,1.16,Papa Canchan
2022-03-29,1.41,Papa Color
2022-03-29,1.48,Papa Huamantanga
2022-03-29,1.33,Papa Huayro
2022-03-29,1.23,Papa Negra Andina
2022-03-29,1.3,Papa Peruanita
2022-03-29,1.65,Papa Unica
2022-03-29,1.11,Papa Yungay
2022-03-30,1.69,Papa Amarilla
2022-03-30,1.11,Papa Blanca
2022-03-30,1.18,Papa Canchan
2022-03-30,1.35,Papa Color
2022-03-30,1.4,Papa Huamantanga
2022-03-30,1.3,Papa Huayro
2022-03-30,1.28,Papa Negra Andina
2022-03-30,1.38,Papa Peruanita
2022-03-30,1.53,Papa Unica
2022-03-30,1.11,Papa Yungay
2022-03-31,2.1,Papa Amarilla
2022-03-31,1.46,Papa Blanca
2022-03-31,1.28,Papa Canchan
2022-03-31,1.4,Papa Color
2022-03-31,1.4,Papa Huamantanga
2022-03-31,1.28,Papa Huayro
2022-03-31,1.25,Papa Negra Andina
2022-03-31,1.33,Papa Peruanita
2022-03-31,1.53,Papa Unica
2022-03-31,1.46,Papa Yungay
2022-04-01,2.03,Papa Amarilla
2022-04-01,1.56,Papa Blanca
2022-04-01,1.38,Papa Canchan
2022-04-01,1.49,Papa Color
2022-04-01,1.63,Papa Huamantanga
2022-04-01,1.4,Papa Huayro
2022-04-01,1.26,Papa Negra Andina
2022-04-01,1.53,Papa Peruanita
2022-04-01,1.6,Papa Unica
2022-04-01,1.56,Papa Yungay
2022-04-02,2.08,Papa Amarilla
2022-04-02,1.98,Papa Blanca
2022-04-02,1.53,Papa Canchan
2022-04-02,1.76,Papa Color
2022-04-02,1.83,Papa Huamantanga
2022-04-02,1.4,Papa Huayro
2022-04-02,1.76,Papa Negra Andina
2022-04-02,1.88,Papa Peruanita
2022-04-02,2.0,Papa Unica
2022-04-02,1.98,Papa Yungay
2022-04-03,2.08,Papa Amarilla
2022-04-03,1.98,Papa Blanca
2022-04-03,1.53,Papa Canchan
2022-04-03,1.76,Papa Color
2022-04-03,1.83,Papa Huamantanga
2022-04-03,1.4,Papa Huayro
2022-04-03,1.76,Papa Negra Andina
2022-04-03,1.88,Papa Peruanita
2022-04-03,2.0,Papa Unica
2022-04-03,1.98,Papa Yungay
2022-04-04,2.08,Papa Amarilla
2022-04-04,1.43,Papa Blanca
2022-04-04,1.43,Papa Canchan
2022-04-04,1.68,Papa Color
2022-04-04,2.13,Papa Huamantanga
2022-04-04,1.73,Papa Huayro
2022-04-04,1.73,Papa Negra Andina
2022-04-04,1.88,Papa Peruanita
2022-04-04,1.93,Papa Unica
2022-04-04,1.43,Papa Yungay
2022-04-05,2.08,Papa Amarilla
2022-04-05,1.43,Papa Blanca
2022-04-05,1.43,Papa Canchan
2022-04-05,1.68,Papa Color
2022-04-05,2.13,Papa Huamantanga
2022-04-05,1.73,Papa Huayro
2022-04-05,1.73,Papa Negra Andina
2022-04-05,1.88,Papa Peruanita
2022-04-05,1.93,Papa Unica
2022-04-05,1.43,Papa Yungay
2022-04-06,1.95,Papa Amarilla
2022-04-06,1.33,Papa Blanca
2022-04-06,1.43,Papa Canchan
2022-04-06,1.75,Papa Color
2022-04-06,2.0,Papa Huamantanga
2022-04-06,1.65,Papa Huayro
2022-04-06,1.63,Papa Negra Andina
2022-04-06,1.88,Papa Peruanita
2022-04-06,2.08,Papa Unica
2022-04-06,1.33,Papa Yungay
2022-04-07,1.93,Papa Amarilla
2022-04-07,1.33,Papa Blanca
2022-04-07,1.38,Papa Canchan
2022-04-07,1.74,Papa Color
2022-04-07,1.9,Papa Huamantanga
2022-04-07,1.4,Papa Huayro
2022-04-07,1.64,Papa Negra Andina
2022-04-07,1.85,Papa Peruanita
2022-04-07,2.1,Papa Unica
2022-04-07,1.33,Papa Yungay
2022-04-08,1.73,Papa Amarilla
2022-04-08,1.35,Papa Blanca
2022-04-08,1.33,Papa Canchan
2022-04-08,1.59,Papa Color
2022-04-08,1.78,Papa Huamantanga
2022-04-08,1.33,Papa Huayro
2022-04-08,1.56,Papa Negra Andina
2022-04-08,1.83,Papa Peruanita
2022-04-08,1.85,Papa Unica
2022-04-08,1.35,Papa Yungay
2022-04-09,1.73,Papa Amarilla
2022-04-09,1.34,Papa Blanca
2022-04-09,1.31,Papa Canchan
2022-04-09,1.56,Papa Color
2022-04-09,1.7,Papa Huamantanga
2022-04-09,1.28,Papa Huayro
2022-04-09,1.55,Papa Negra Andina
2022-04-09,1.83,Papa Peruanita
2022-04-09,1.8,Papa Unica
2022-04-09,1.34,Papa Yungay
2022-04-10,1.73,Papa Amarilla
2022-04-10,1.34,Papa Blanca
2022-04-10,1.31,Papa Canchan
2022-04-10,1.56,Papa Color
2022-04-10,1.7,Papa Huamantanga
2022-04-10,1.28,Papa Huayro
2022-04-10,1.55,Papa Negra Andina
2022-04-10,1.83,Papa Peruanita
2022-04-10,1.8,Papa Unica
2022-04-10,1.34,Papa Yungay
2022-04-11,1.8,Papa Amarilla
2022-04-11,1.4,Papa Blanca
2022-04-11,1.38,Papa Canchan
2022-04-11,1.56,Papa Color
2022-04-11,1.76,Papa Huamantanga
2022-04-11,1.4,Papa Huayro
2022-04-11,1.63,Papa Negra Andina
2022-04-11,1.66,Papa Peruanita
2022-04-11,1.74,Papa Unica
2022-04-11,1.4,Papa Yungay
2022-04-12,1.73,Papa Amarilla
2022-04-12,1.39,Papa Blanca
2022-04-12,1.34,Papa Canchan
2022-04-12,1.55,Papa Color
2022-04-12,1.75,Papa Huamantanga
2022-04-12,1.45,Papa Huayro
2022-04-12,1.48,Papa Negra Andina
2022-04-12,1.5,Papa Peruanita
2022-04-12,1.76,Papa Unica
2022-04-12,1.39,Papa Yungay
2022-04-13,1.73,Papa Amarilla
2022-04-13,1.34,Papa Blanca
2022-04-13,1.28,Papa Canchan
2022-04-13,1.5,Papa Color
2022-04-13,1.73,Papa Huamantanga
2022-04-13,1.44,Papa Huayro
2022-04-13,1.48,Papa Negra Andina
2022-04-13,1.6,Papa Peruanita
2022-04-13,1.73,Papa Unica
2022-04-13,1.34,Papa Yungay
2022-04-14,1.73,Papa Amarilla
2022-04-14,1.34,Papa Blanca
2022-04-14,1.28,Papa Canchan
2022-04-14,1.5,Papa Color
2022-04-14,1.73,Papa Huamantanga
2022-04-14,1.44,Papa Huayro
2022-04-14,1.48,Papa Negra Andina
2022-04-14,1.6,Papa Peruanita
2022-04-14,1.73,Papa Unica
2022-04-14,1.34,Papa Yungay
2022-04-15,1.73,Papa Amarilla
2022-04-15,1.34,Papa Blanca
2022-04-15,1.28,Papa Canchan
2022-04-15,1.5,Papa Color
2022-04-15,1.73,Papa Huamantanga
2022-04-15,1.44,Papa Huayro
2022-04-15,1.48,Papa Negra Andina
2022-04-15,1.6,Papa Peruanita
2022-04-15,1.73,Papa Unica
2022-04-15,1.34,Papa Yungay
2022-04-16,1.63,Papa Amarilla
2022-04-16,1.29,Papa Blanca
2022-04-16,1.2,Papa Canchan
2022-04-16,1.44,Papa Color
2022-04-16,1.66,Papa Huamantanga
2022-04-16,1.4,Papa Huayro
2022-04-16,1.35,Papa Negra Andina
2022-04-16,1.44,Papa Peruanita
2022-04-16,1.68,Papa Unica
2022-04-16,1.29,Papa Yungay
2022-04-17,1.63,Papa Amarilla
2022-04-17,1.29,Papa Blanca
2022-04-17,1.2,Papa Canchan
2022-04-17,1.44,Papa Color
2022-04-17,1.66,Papa Huamantanga
2022-04-17,1.4,Papa Huayro
2022-04-17,1.35,Papa Negra Andina
2022-04-17,1.44,Papa Peruanita
2022-04-17,1.68,Papa Unica
2022-04-17,1.29,Papa Yungay
2022-04-18,1.63,Papa Amarilla
2022-04-18,1.14,Papa Blanca
2022-04-18,1.23,Papa Canchan
2022-04-18,1.45,Papa Color
2022-04-18,1.7,Papa Huamantanga
2022-04-18,1.45,Papa Huayro
2022-04-18,1.26,Papa Negra Andina
2022-04-18,1.48,Papa Peruanita
2022-04-18,1.68,Papa Unica
2022-04-18,1.14,Papa Yungay
2022-04-19,1.63,Papa Amarilla
2022-04-19,1.19,Papa Blanca
2022-04-19,1.3,Papa Canchan
2022-04-19,1.41,Papa Color
2022-04-19,1.7,Papa Huamantanga
2022-04-19,1.43,Papa Huayro
2022-04-19,1.39,Papa Negra Andina
2022-04-19,1.48,Papa Peruanita
2022-04-19,1.53,Papa Unica
2022-04-19,1.19,Papa Yungay
2022-04-20,1.7,Papa Amarilla
2022-04-20,1.13,Papa Blanca
2022-04-20,1.23,Papa Canchan
2022-04-20,1.41,Papa Color
2022-04-20,1.63,Papa Huamantanga
2022-04-20,1.43,Papa Huayro
2022-04-20,1.26,Papa Negra Andina
2022-04-20,1.35,Papa Peruanita
2022-04-20,1.6,Papa Unica
2022-04-20,1.13,Papa Yungay
2022-04-21,1.73,Papa Amarilla
2022-04-21,1.13,Papa Blanca
2022-04-21,1.2,Papa Canchan
2022-04-21,1.41,Papa Color
2022-04-21,1.61,Papa Huamantanga
2022-04-21,1.41,Papa Huayro
2022-04-21,1.26,Papa Negra Andina
2022-04-21,1.38,Papa Peruanita
2022-04-21,1.63,Papa Unica
2022-04-21,1.13,Papa Yungay
2022-04-22,1.7,Papa Amarilla
2022-04-22,1.08,Papa Blanca
2022-04-22,1.18,Papa Canchan
2022-04-22,1.3,Papa Color
2022-04-22,1.46,Papa Huamantanga
2022-04-22,1.38,Papa Huayro
2022-04-22,1.18,Papa Negra Andina
2022-04-22,1.15,Papa Peruanita
2022-04-22,1.43,Papa Unica
2022-04-22,1.08,Papa Yungay
2022-04-23,1.68,Papa Amarilla
2022-04-23,0.98,Papa Blanca
2022-04-23,1.1,Papa Canchan
2022-04-23,1.25,Papa Color
2022-04-23,1.45,Papa Huamantanga
2022-04-23,1.38,Papa Huayro
2022-04-23,1.11,Papa Negra Andina
2022-04-23,1.1,Papa Peruanita
2022-04-23,1.4,Papa Unica
2022-04-23,0.98,Papa Yungay
2022-04-24,1.68,Papa Amarilla
2022-04-24,0.98,Papa Blanca
2022-04-24,1.1,Papa Canchan
2022-04-24,1.25,Papa Color
2022-04-24,1.45,Papa Huamantanga
2022-04-24,1.38,Papa Huayro
2022-04-24,1.11,Papa Negra Andina
2022-04-24,1.1,Papa Peruanita
2022-04-24,1.4,Papa Unica
2022-04-24,0.98,Papa Yungay
2022-04-25,1.6,Papa Amarilla
2022-04-25,0.98,Papa Blanca
2022-04-25,1.18,Papa Canchan
2022-04-25,1.3,Papa Color
2022-04-25,1.4,Papa Huamantanga
2022-04-25,1.3,Papa Huayro
2022-04-25,1.2,Papa Negra Andina
2022-04-25,1.1,Papa Peruanita
2022-04-25,1.43,Papa Unica
2022-04-25,0.98,Papa Yungay
2022-04-26,1.58,Papa Amarilla
2022-04-26,1.0,Papa Blanca
2022-04-26,1.1,Papa Canchan
2022-04-26,1.21,Papa Color
2022-04-26,1.4,Papa Huamantanga
2022-04-26,1.26,Papa Huayro
2022-04-26,1.16,Papa Negra Andina
2022-04-26,1.1,Papa Peruanita
2022-04-26,1.33,Papa Unica
2022-04-26,1.0,Papa Yungay
2022-04-27,1.68,Papa Amarilla
2022-04-27,1.01,Papa Blanca
2022-04-27,1.13,Papa Canchan
2022-04-27,1.23,Papa Color
2022-04-27,1.48,Papa Huamantanga
2022-04-27,1.3,Papa Huayro
2022-04-27,1.18,Papa Negra Andina
2022-04-27,1.13,Papa Peruanita
2022-04-27,1.33,Papa Unica
2022-04-27,1.01,Papa Yungay
2022-04-28,1.7,Papa Amarilla
2022-04-28,1.03,Papa Blanca
2022-04-28,1.1,Papa Canchan
2022-04-28,1.19,Papa Color
2022-04-28,1.48,Papa Huamantanga
2022-04-28,1.28,Papa Huayro
2022-04-28,1.15,Papa Negra Andina
2022-04-28,1.1,Papa Peruanita
2022-04-28,1.28,Papa Unica
2022-04-28,1.03,Papa Yungay
2022-04-29,1.55,Papa Amarilla
2022-04-29,1.04,Papa Blanca
2022-04-29,1.14,Papa Canchan
2022-04-29,1.27,Papa Color
2022-04-29,1.48,Papa Huamantanga
2022-04-29,1.23,Papa Huayro
2022-04-29,1.1,Papa Negra Andina
2022-04-29,1.18,Papa Peruanita
2022-04-29,1.4,Papa Unica
2022-04-29,1.04,Papa Yungay
2022-04-30,1.53,Papa Amarilla
2022-04-30,1.04,Papa Blanca
2022-04-30,1.16,Papa Canchan
2022-04-30,1.34,Papa Color
2022-04-30,1.53,Papa Huamantanga
2022-04-30,1.25,Papa Huayro
2022-04-30,1.03,Papa Negra Andina
2022-04-30,1.24,Papa Peruanita
2022-04-30,1.51,Papa Unica
2022-04-30,1.04,Papa Yungay
2022-05-01,1.53,Papa Amarilla
2022-05-01,1.04,Papa Blanca
2022-05-01,1.16,Papa Canchan
2022-05-01,1.34,Papa Color
2022-05-01,1.53,Papa Huamantanga
2022-05-01,1.25,Papa Huayro
2022-05-01,1.03,Papa Negra Andina
2022-05-01,1.24,Papa Peruanita
2022-05-01,1.51,Papa Unica
2022-05-01,1.04,Papa Yungay
2022-05-02,1.53,Papa Amarilla
2022-05-02,1.04,Papa Blanca
2022-05-02,1.16,Papa Canchan
2022-05-02,1.34,Papa Color
2022-05-02,1.53,Papa Huamantanga
2022-05-02,1.25,Papa Huayro
2022-05-02,1.03,Papa Negra Andina
2022-05-02,1.24,Papa Peruanita
2022-05-02,1.51,Papa Unica
2022-05-02,1.04,Papa Yungay
2022-05-03,1.63,Papa Amarilla
2022-05-03,1.01,Papa Blanca
2022-05-03,1.15,Papa Canchan
2022-05-03,1.43,Papa Color
2022-05-03,1.68,Papa Huamantanga
2022-05-03,1.38,Papa Huayro
2022-05-03,1.08,Papa Negra Andina
2022-05-03,1.28,Papa Peruanita
2022-05-03,1.7,Papa Unica
2022-05-03,1.01,Papa Yungay
2022-05-04,1.68,Papa Amarilla
2022-05-04,1.06,Papa Blanca
2022-05-04,1.16,Papa Canchan
2022-05-04,1.43,Papa Color
2022-05-04,1.69,Papa Huamantanga
2022-05-04,1.4,Papa Huayro
2022-05-04,1.08,Papa Negra Andina
2022-05-04,1.29,Papa Peruanita
2022-05-04,1.7,Papa Unica
2022-05-04,1.06,Papa Yungay
2022-05-05,1.73,Papa Amarilla
2022-05-05,1.11,Papa Blanca
2022-05-05,1.15,Papa Canchan
2022-05-05,1.43,Papa Color
2022-05-05,1.7,Papa Huamantanga
2022-05-05,1.6,Papa Huayro
2022-05-05,1.13,Papa Negra Andina
2022-05-05,1.43,Papa Peruanita
2022-05-05,1.7,Papa Unica
2022-05-05,1.11,Papa Yungay
2022-05-06,1.73,Papa Amarilla
2022-05-06,1.15,Papa Blanca
2022-05-06,1.2,Papa Canchan
2022-05-06,1.46,Papa Color
2022-05-06,1.8,Papa Huamantanga
2022-05-06,1.88,Papa Huayro
2022-05-06,1.13,Papa Negra Andina
2022-05-06,1.45,Papa Peruanita
2022-05-06,1.71,Papa Unica
2022-05-06,1.15,Papa Yungay
2022-05-07,1.8,Papa Amarilla
2022-05-07,1.1,Papa Blanca
2022-05-07,1.28,Papa Canchan
2022-05-07,1.44,Papa Color
2022-05-07,1.66,Papa Huamantanga
2022-05-07,1.88,Papa Huayro
2022-05-07,1.16,Papa Negra Andina
2022-05-07,1.4,Papa Peruanita
2022-05-07,1.6,Papa Unica
2022-05-07,1.1,Papa Yungay
2022-05-08,1.8,Papa Amarilla
2022-05-08,1.1,Papa Blanca
2022-05-08,1.28,Papa Canchan
2022-05-08,1.44,Papa Color
2022-05-08,1.66,Papa Huamantanga
2022-05-08,1.88,Papa Huayro
2022-05-08,1.16,Papa Negra Andina
2022-05-08,1.4,Papa Peruanita
2022-05-08,1.6,Papa Unica
2022-05-08,1.1,Papa Yungay
2022-05-09,1.76,Papa Amarilla
2022-05-09,1.06,Papa Blanca
2022-05-09,1.28,Papa Canchan
2022-05-09,1.45,Papa Color
2022-05-09,1.88,Papa Huamantanga
2022-05-09,1.73,Papa Huayro
2022-05-09,1.16,Papa Negra Andina
2022-05-09,1.35,Papa Peruanita
2022-05-09,1.63,Papa Unica
2022-05-09,1.06,Papa Yungay
2022-05-10,1.64,Papa Amarilla
2022-05-10,1.04,Papa Blanca
2022-05-10,1.28,Papa Canchan
2022-05-10,1.39,Papa Color
2022-05-10,1.68,Papa Huamantanga
2022-05-10,1.65,Papa Huayro
2022-05-10,1.14,Papa Negra Andina
2022-05-10,1.33,Papa Peruanita
2022-05-10,1.5,Papa Unica
2022-05-10,1.04,Papa Yungay
2022-05-11,1.53,Papa Amarilla
2022-05-11,1.06,Papa Blanca
2022-05-11,1.33,Papa Canchan
2022-05-11,1.43,Papa Color
2022-05-11,1.66,Papa Huamantanga
2022-05-11,1.63,Papa Huayro
2022-05-11,1.14,Papa Negra Andina
2022-05-11,1.3,Papa Peruanita
2022-05-11,1.54,Papa Unica
2022-05-11,1.06,Papa Yungay
2022-05-12,1.6,Papa Amarilla
2022-05-12,1.06,Papa Blanca
2022-05-12,1.29,Papa Canchan
2022-05-12,1.48,Papa Color
2022-05-12,1.7,Papa Huamantanga
2022-05-12,1.6,Papa Huayro
2022-05-12,1.13,Papa Negra Andina
2022-05-12,1.26,Papa Peruanita
2022-05-12,1.66,Papa Unica
2022-05-12,1.06,Papa Yungay
2022-05-13,1.73,Papa Amarilla
2022-05-13,1.05,Papa Blanca
2022-05-13,1.26,Papa Canchan
2022-05-13,1.51,Papa Color
2022-05-13,1.64,Papa Huamantanga
2022-05-13,1.74,Papa Huayro
2022-05-13,1.15,Papa Negra Andina
2022-05-13,1.33,Papa Peruanita
2022-05-13,1.75,Papa Unica
2022-05-13,1.05,Papa Yungay
2022-05-14,1.8,Papa Amarilla
2022-05-14,1.1,Papa Blanca
2022-05-14,1.28,Papa Canchan
2022-05-14,1.5,Papa Color
2022-05-14,1.68,Papa Huamantanga
2022-05-14,1.73,Papa Huayro
2022-05-14,1.15,Papa Negra Andina
2022-05-14,1.3,Papa Peruanita
2022-05-14,1.71,Papa Unica
2022-05-14,1.1,Papa Yungay
2022-05-15,1.8,Papa Amarilla
2022-05-15,1.1,Papa Blanca
2022-05-15,1.28,Papa Canchan
2022-05-15,1.5,Papa Color
2022-05-15,1.68,Papa Huamantanga
2022-05-15,1.73,Papa Huayro
2022-05-15,1.15,Papa Negra Andina
2022-05-15,1.3,Papa Peruanita
2022-05-15,1.71,Papa Unica
2022-05-15,1.1,Papa Yungay
2022-05-16,1.88,Papa Amarilla
2022-05-16,1.06,Papa Blanca
2022-05-16,1.28,Papa Canchan
2022-05-16,1.53,Papa Color
2022-05-16,1.8,Papa Huamantanga
2022-05-16,1.78,Papa Huayro
2022-05-16,1.18,Papa Negra Andina
2022-05-16,1.3,Papa Peruanita
2022-05-16,1.78,Papa Unica
2022-05-16,1.06,Papa Yungay
2022-05-17,2.05,Papa Amarilla
2022-05-17,1.05,Papa Blanca
2022-05-17,1.21,Papa Canchan
2022-05-17,1.5,Papa Color
2022-05-17,1.88,Papa Huamantanga
2022-05-17,1.78,Papa Huayro
2022-05-17,1.08,Papa Negra Andina
2022-05-17,1.28,Papa Peruanita
2022-05-17,1.78,Papa Unica
2022-05-17,1.05,Papa Yungay
2022-05-18,2.08,Papa Amarilla
2022-05-18,1.05,Papa Blanca
2022-05-18,1.2,Papa Canchan
2022-05-18,1.45,Papa Color
2022-05-18,1.73,Papa Huamantanga
2022-05-18,1.78,Papa Huayro
2022-05-18,1.1,Papa Negra Andina
2022-05-18,1.28,Papa Peruanita
2022-05-18,1.7,Papa Unica
2022-05-18,1.05,Papa Yungay
2022-05-19,2.05,Papa Amarilla
2022-05-19,1.03,Papa Blanca
2022-05-19,1.18,Papa Canchan
2022-05-19,1.42,Papa Color
2022-05-19,1.83,Papa Huamantanga
2022-05-19,1.69,Papa Huayro
2022-05-19,1.11,Papa Negra Andina
2022-05-19,1.3,Papa Peruanita
2022-05-19,1.66,Papa Unica
2022-05-19,1.03,Papa Yungay
2022-05-20,2.1,Papa Amarilla
2022-05-20,1.03,Papa Blanca
2022-05-20,1.18,Papa Canchan
2022-05-20,1.35,Papa Color
2022-05-20,1.75,Papa Huamantanga
2022-05-20,1.73,Papa Huayro
2022-05-20,1.14,Papa Negra Andina
2022-05-20,1.28,Papa Peruanita
2022-05-20,1.53,Papa Unica
2022-05-20,1.03,Papa Yungay
2022-05-21,2.2,Papa Amarilla
2022-05-21,1.01,Papa Blanca
2022-05-21,1.1,Papa Canchan
2022-05-21,1.36,Papa Color
2022-05-21,1.78,Papa Huamantanga
2022-05-21,1.74,Papa Huayro
2022-05-21,1.15,Papa Negra Andina
2022-05-21,1.24,Papa Peruanita
2022-05-21,1.61,Papa Unica
2022-05-21,1.01,Papa Yungay
2022-05-22,2.2,Papa Amarilla
2022-05-22,1.01,Papa Blanca
2022-05-22,1.1,Papa Canchan
2022-05-22,1.36,Papa Color
2022-05-22,1.78,Papa Huamantanga
2022-05-22,1.74,Papa Huayro
2022-05-22,1.15,Papa Negra Andina
2022-05-22,1.24,Papa Peruanita
2022-05-22,1.61,Papa Unica
2022-05-22,1.01,Papa Yungay
2022-05-23,2.33,Papa Amarilla
2022-05-23,1.0,Papa Blanca
2022-05-23,1.08,Papa Canchan
2022-05-23,1.3,Papa Color
2022-05-23,2.05,Papa Huamantanga
2022-05-23,1.73,Papa Huayro
2022-05-23,1.1,Papa Negra Andina
2022-05-23,1.3,Papa Peruanita
2022-05-23,1.53,Papa Unica
2022-05-23,1.0,Papa Yungay
2022-05-24,2.0,Papa Amarilla
2022-05-24,0.99,Papa Blanca
2022-05-24,1.04,Papa Canchan
2022-05-24,1.23,Papa Color
2022-05-24,1.85,Papa Huamantanga
2022-05-24,1.53,Papa Huayro
2022-05-24,1.1,Papa Negra Andina
2022-05-24,1.26,Papa Peruanita
2022-05-24,1.43,Papa Unica
2022-05-24,0.99,Papa Yungay
2022-05-25,1.93,Papa Amarilla
2022-05-25,0.96,Papa Blanca
2022-05-25,1.1,Papa Canchan
2022-05-25,1.33,Papa Color
2022-05-25,1.76,Papa Huamantanga
2022-05-25,1.43,Papa Huayro
2022-05-25,1.05,Papa Negra Andina
